customer_id,segment,recency,frequency,monetary,avg_order_value,R_score,F_score,M_score,RFM_score,ticket_count,return_rate,recent_sessions
CUST01200,Needs Attention,51,2,1100.3,550.15,3,2,1,6,0.0,0.0,5
CUST01201,Loyal Customers,219,7,5885.4,840.7714285714285,1,5,5,11,4.0,0.0,7
CUST01202,Needs Attention,193,1,650.67,650.67,2,1,1,4,0.0,0.0,10
CUST01203,Needs Attention,59,3,842.47,280.8233333333333,3,3,1,7,1.0,0.0,4
CUST01204,Champions,17,8,4921.26,615.1575,5,5,5,15,2.0,0.0,0
CUST01205,Needs Attention,323,4,1861.62,465.405,1,3,2,6,0.0,0.0,1
CUST01206,Needs Attention,134,1,819.46,819.46,2,1,1,4,0.0,0.0,10
CUST01207,Dormant,171,2,638.4200000000001,319.21000000000004,2,2,1,5,0.0,0.0,0
CUST01208,Needs Attention,38,4,1928.58,482.145,4,3,2,9,0.0,0.0,1
CUST01209,Champions,4,9,4517.05,501.89444444444445,5,5,4,14,1.0,0.1111111111111111,5
CUST01210,Dormant,327,1,429.55,429.55,1,1,1,3,0.0,0.0,0
CUST01211,Loyal Customers,52,6,4369.23,728.2049999999999,3,4,4,11,4.0,0.16666666666666666,8
CUST01212,Champions,23,7,6134.99,876.4271428571428,4,5,5,14,2.0,0.42857142857142855,0
CUST01213,Needs Attention,224,1,492.41,492.41,1,1,1,3,1.0,0.0,3
CUST01214,At-Risk High Value,185,4,5584.12,1396.03,2,3,5,10,0.0,0.0,2
CUST01215,Loyal Customers,29,5,4449.57,889.914,4,4,4,12,0.0,0.0,0
CUST01216,Needs Attention,168,1,1022.33,1022.33,2,1,1,4,0.0,0.0,10
CUST01217,Needs Attention,224,2,1295.0,647.5,1,2,2,5,0.0,0.0,6
CUST01218,Champions,7,7,4839.62,691.3742857142857,5,5,5,15,1.0,0.14285714285714285,6
CUST01219,Needs Attention,20,3,1368.38,456.1266666666667,4,3,2,9,2.0,0.0,5
CUST01220,Needs Attention,159,1,1095.74,1095.74,2,1,1,4,0.0,0.0,1
CUST01221,Needs Attention,29,4,2504.8,626.2,4,3,3,10,0.0,0.0,6
CUST01222,Needs Attention,12,4,2229.4500000000003,557.3625000000001,5,3,3,11,0.0,0.0,0
CUST01223,Loyal Customers,179,6,3738.91,623.1516666666666,2,4,4,10,1.0,0.0,1
CUST01224,Needs Attention,94,1,1005.1,1005.1,3,1,1,5,0.0,0.0,7
CUST01225,Needs Attention,158,1,620.28,620.28,2,1,1,4,1.0,0.0,3
CUST01226,Discount Sensitive,98,4,2967.87,741.9675,3,3,3,9,2.0,0.5,6
CUST01227,Loyal Customers,104,5,2824.19,564.838,3,4,3,10,1.0,0.2,8
CUST01228,Needs Attention,273,4,2998.23,749.5575,1,3,3,7,0.0,0.0,1
CUST01229,Needs Attention,208,4,1965.74,491.435,1,3,2,6,1.0,0.25,5
CUST01230,Needs Attention,173,2,1398.63,699.315,2,2,2,6,0.0,0.0,2
CUST01231,Needs Attention,15,4,2051.59,512.8975,5,3,2,10,0.0,0.0,0
CUST01232,Needs Attention,244,2,906.6800000000001,453.34000000000003,1,2,1,4,0.0,0.0,8
CUST01233,Champions,12,9,8057.13,895.2366666666667,5,5,5,15,1.0,0.0,8
CUST01234,Needs Attention,176,3,2999.91,999.9699999999999,2,3,3,8,0.0,0.0,3
CUST01235,At-Risk High Value,222,5,3111.29,622.258,1,4,4,9,0.0,0.0,3
CUST01236,Champions,33,11,6340.12,576.3745454545455,4,5,5,14,1.0,0.0,8
CUST01237,Needs Attention,164,3,1474.19,491.3966666666667,2,3,2,7,1.0,0.0,1
CUST01238,Loyal Customers,46,7,5105.49,729.3557142857143,3,5,5,13,1.0,0.0,1
CUST01239,New Customers,11,2,2242.2200000000003,1121.1100000000001,5,2,3,10,0.0,0.0,7
CUST01240,Needs Attention,80,1,434.11,434.11,3,1,1,5,0.0,0.0,10
CUST01241,Discount Sensitive,57,2,505.20000000000005,252.60000000000002,3,2,1,6,0.0,0.5,9
CUST01242,Loyal Customers,58,10,11607.81,1160.781,3,5,5,13,2.0,0.1,0
CUST01243,Needs Attention,135,3,1470.48,490.16,2,3,2,7,1.0,0.0,8
CUST01244,Loyal Customers,24,6,4620.29,770.0483333333333,4,4,4,12,1.0,0.0,7
CUST01245,Needs Attention,316,2,1283.42,641.71,1,2,2,5,0.0,0.0,2
CUST01246,Needs Attention,23,4,3353.49,838.3725,4,3,4,11,1.0,0.0,1
CUST01247,Needs Attention,40,4,3108.17,777.0425,4,3,3,10,1.0,0.0,12
CUST01248,Needs Attention,49,2,2081.32,1040.66,3,2,2,7,0.0,0.0,5
CUST01249,Champions,15,6,4053.69,675.615,5,4,4,13,0.0,0.0,12
CUST01250,New Customers,42,2,2250.91,1125.455,4,2,3,9,1.0,0.0,0
CUST01251,Loyal Customers,113,11,6352.58,577.5072727272727,2,5,5,12,4.0,0.18181818181818182,3
CUST01252,Needs Attention,99,4,2575.58,643.895,3,3,3,9,0.0,0.0,1
CUST01253,Needs Attention,160,2,2035.62,1017.81,2,2,2,6,0.0,0.0,13
CUST01254,Needs Attention,12,3,3087.35,1029.1166666666666,5,3,3,11,1.0,0.0,3
CUST01255,New Customers,30,2,2558.23,1279.115,4,2,3,9,1.0,0.0,8
CUST01256,Needs Attention,347,1,564.83,564.83,1,1,1,3,1.0,0.0,3
CUST01257,Loyal Customers,88,5,3430.98,686.196,3,4,4,11,2.0,0.2,4
CUST01258,Loyal Customers,311,7,4454.38,636.34,1,5,4,10,1.0,0.0,7
CUST01259,Loyal Customers,155,6,4645.31,774.2183333333334,2,4,4,10,3.0,0.3333333333333333,0
CUST01260,New Customers,12,2,1544.69,772.345,5,2,2,9,0.0,0.0,4
CUST01261,Discount Sensitive,21,3,1007.37,335.79,4,3,1,8,0.0,0.3333333333333333,1
CUST01262,Needs Attention,86,1,195.09,195.09,3,1,1,5,0.0,0.0,11
CUST01263,Champions,15,11,7575.91,688.7190909090909,5,5,5,15,3.0,0.09090909090909091,5
CUST01264,Needs Attention,112,2,2890.16,1445.08,2,2,3,7,0.0,0.0,6
CUST01265,Needs Attention,4,4,2608.96,652.24,5,3,3,11,0.0,0.0,12
CUST01266,Champions,41,8,6138.87,767.35875,4,5,5,14,2.0,0.125,8
CUST01267,Loyal Customers,49,9,6217.47,690.83,3,5,5,13,1.0,0.0,2
CUST01268,Loyal Customers,80,7,6083.44,869.0628571428571,3,5,5,13,2.0,0.14285714285714285,5
CUST01269,New Customers,31,2,1116.62,558.31,4,2,1,7,0.0,0.0,4
CUST01270,New Customers,16,2,535.01,267.505,5,2,1,8,1.0,0.0,4
CUST01271,New Customers,12,2,1285.54,642.77,5,2,2,9,0.0,0.0,8
CUST01272,New Customers,13,2,2481.63,1240.815,5,2,3,10,0.0,0.0,1
CUST01273,Needs Attention,210,2,1602.01,801.005,1,2,2,5,1.0,0.0,1
CUST01274,Champions,19,8,6462.28,807.785,4,5,5,14,3.0,0.0,15
CUST01275,Needs Attention,53,4,3098.1,774.525,3,3,3,9,1.0,0.0,14
CUST01276,Loyal Customers,25,6,3093.02,515.5033333333333,4,4,3,11,1.0,0.16666666666666666,3
CUST01277,Loyal Customers,160,5,3500.13,700.0260000000001,2,4,4,10,0.0,0.0,6
CUST01278,Loyal Customers,57,5,2929.04,585.808,3,4,3,10,1.0,0.2,1
CUST01279,Discount Sensitive,162,1,1494.42,1494.42,2,1,2,5,1.0,1.0,3
CUST01280,Loyal Customers,45,9,8496.5,944.0555555555555,3,5,5,13,0.0,0.0,5
CUST01281,Needs Attention,276,3,1971.02,657.0066666666667,1,3,2,6,0.0,0.0,4
CUST01282,Needs Attention,139,1,499.65,499.65,2,1,1,4,1.0,0.0,5
CUST01283,Loyal Customers,101,10,6697.49,669.749,3,5,5,13,3.0,0.1,7
CUST01284,At-Risk High Value,253,5,4033.89,806.778,1,4,4,9,1.0,0.0,1
CUST01285,Loyal Customers,185,8,6478.76,809.845,2,5,5,12,1.0,0.0,3
CUST01286,Needs Attention,22,4,2484.92,621.23,4,3,3,10,0.0,0.0,2
CUST01287,Champions,5,5,3139.93,627.986,5,4,4,13,1.0,0.0,3
CUST01288,Dormant,193,1,486.14,486.14,2,1,1,4,0.0,0.0,0
CUST01289,Needs Attention,7,4,3429.63,857.4075,5,3,4,12,0.0,0.0,9
CUST01290,Needs Attention,2,4,2817.87,704.4675,5,3,3,11,0.0,0.0,9
CUST01291,Loyal Customers,25,5,2781.77,556.354,4,4,3,11,1.0,0.2,3
CUST01292,Needs Attention,11,3,2891.04,963.68,5,3,3,11,0.0,0.0,3
CUST01293,Champions,19,8,5379.42,672.4275,4,5,5,14,1.0,0.0,0
CUST01294,New Customers,22,2,1117.3899999999999,558.6949999999999,4,2,1,7,0.0,0.0,9
CUST01295,At-Risk High Value,182,4,12408.61,3102.1525,2,3,5,10,1.0,0.25,11
CUST01296,Needs Attention,5,3,2641.67,880.5566666666667,5,3,3,11,0.0,0.0,2
CUST01297,Loyal Customers,3,6,3084.59,514.0983333333334,5,4,3,12,2.0,0.0,6
CUST01298,Dormant,390,4,1161.46,290.365,1,3,1,5,1.0,0.25,0
CUST01299,Needs Attention,232,3,2011.06,670.3533333333334,1,3,2,6,0.0,0.0,8
CUST01300,Champions,34,9,4951.68,550.1866666666667,4,5,5,14,1.0,0.0,10
CUST01301,Needs Attention,146,4,1662.8999999999999,415.72499999999997,2,3,2,7,2.0,0.0,4
CUST01302,Champions,30,9,7115.13,790.57,4,5,5,14,0.0,0.0,8
CUST01303,Needs Attention,81,2,1442.63,721.315,3,2,2,7,2.0,0.0,3
CUST01304,Loyal Customers,26,6,2819.6800000000003,469.9466666666667,4,4,3,11,1.0,0.0,8
CUST01305,Needs Attention,111,1,311.4,311.4,2,1,1,4,0.0,0.0,8
CUST01306,Champions,40,7,7826.82,1118.1171428571429,4,5,5,14,1.0,0.14285714285714285,2
CUST01307,Needs Attention,295,2,1179.22,589.61,1,2,2,5,0.0,0.0,4
CUST01308,Needs Attention,180,3,2085.04,695.0133333333333,2,3,2,7,0.0,0.0,5
CUST01309,Champions,1,8,4131.1,516.3875,5,5,4,14,0.0,0.0,2
CUST01310,Loyal Customers,58,6,4660.18,776.6966666666667,3,4,4,11,3.0,0.0,8
CUST01311,Champions,11,7,4950.09,707.1557142857143,5,5,5,15,1.0,0.14285714285714285,1
CUST01312,Loyal Customers,53,6,5456.15,909.3583333333332,3,4,5,12,0.0,0.0,5
CUST01313,Champions,41,8,7816.55,977.06875,4,5,5,14,1.0,0.125,6
CUST01314,Champions,18,6,4916.42,819.4033333333333,5,4,5,14,2.0,0.16666666666666666,5
CUST01315,Needs Attention,283,1,473.31,473.31,1,1,1,3,0.0,0.0,1
CUST01316,Needs Attention,181,1,407.44,407.44,2,1,1,4,1.0,0.0,13
CUST01317,At-Risk High Value,317,4,3389.0,847.25,1,3,4,8,0.0,0.0,1
CUST01318,Needs Attention,191,2,911.45,455.725,2,2,1,5,0.0,0.0,2
CUST01319,New Customers,24,2,1224.1,612.05,4,2,2,8,0.0,0.0,10
CUST01320,Discount Sensitive,211,3,1828.6799999999998,609.56,1,3,2,6,1.0,0.3333333333333333,6
CUST01321,Champions,36,8,4480.23,560.02875,4,5,4,13,3.0,0.25,12
CUST01322,At-Risk High Value,157,4,3476.6,869.15,2,3,4,9,0.0,0.0,2
CUST01323,Needs Attention,337,3,1273.29,424.43,1,3,2,6,0.0,0.0,3
CUST01324,Needs Attention,288,1,967.23,967.23,1,1,1,3,0.0,0.0,1
CUST01325,Champions,28,8,8601.32,1075.165,4,5,5,14,2.0,0.0,1
CUST01326,At-Risk High Value,192,3,4393.63,1464.5433333333333,2,3,4,9,0.0,0.0,3
CUST01327,Champions,5,6,6707.79,1117.965,5,4,5,14,0.0,0.16666666666666666,10
CUST01328,Needs Attention,34,4,3436.0299999999997,859.0074999999999,4,3,4,11,0.0,0.0,5
CUST01329,Champions,6,6,3260.46,543.41,5,4,4,13,1.0,0.16666666666666666,5
CUST01330,Champions,4,6,5424.99,904.165,5,4,5,14,1.0,0.0,6
CUST01331,Loyal Customers,56,7,6201.48,885.9257142857142,3,5,5,13,2.0,0.0,10
CUST01332,Champions,8,6,5804.94,967.4899999999999,5,4,5,14,0.0,0.0,7
CUST01333,Needs Attention,108,1,420.65,420.65,3,1,1,5,0.0,0.0,2
CUST01334,Needs Attention,221,4,2962.17,740.5425,1,3,3,7,1.0,0.0,1
CUST01335,Champions,29,8,6755.67,844.45875,4,5,5,14,1.0,0.0,6
CUST01336,Needs Attention,62,2,910.6700000000001,455.33500000000004,3,2,1,6,0.0,0.0,0
CUST01337,New Customers,6,2,1695.5300000000002,847.7650000000001,5,2,2,9,0.0,0.0,14
CUST01338,Discount Sensitive,68,1,232.88,232.88,3,1,1,5,1.0,1.0,14
CUST01339,Needs Attention,223,1,450.33,450.33,1,1,1,3,1.0,0.0,3
CUST01340,Needs Attention,137,1,624.33,624.33,2,1,1,4,0.0,0.0,5
CUST01341,Needs Attention,99,1,395.13,395.13,3,1,1,5,0.0,0.0,5
CUST01342,Needs Attention,145,3,2125.98,708.66,2,3,3,8,0.0,0.0,10
CUST01343,Champions,3,8,4969.94,621.2425,5,5,5,15,1.0,0.0,3
CUST01344,Needs Attention,456,1,1054.04,1054.04,1,1,1,3,0.0,0.0,3
CUST01345,Needs Attention,18,3,4114.54,1371.5133333333333,5,3,4,12,0.0,0.0,7
CUST01346,Champions,25,11,7141.32,649.210909090909,4,5,5,14,2.0,0.0,5
CUST01347,Needs Attention,189,1,316.63,316.63,2,1,1,4,0.0,0.0,3
CUST01348,Needs Attention,201,4,2160.61,540.1525,1,3,3,7,1.0,0.25,3
CUST01349,Loyal Customers,36,5,4006.6400000000003,801.3280000000001,4,4,4,12,0.0,0.0,0
CUST01350,Needs Attention,251,2,1242.73,621.365,1,2,2,5,1.0,0.0,1
CUST01351,Discount Sensitive,91,1,542.87,542.87,3,1,1,5,1.0,1.0,7
CUST01352,Loyal Customers,184,7,5877.57,839.6528571428571,2,5,5,12,2.0,0.14285714285714285,1
CUST01353,New Customers,21,2,875.0699999999999,437.53499999999997,4,2,1,7,1.0,0.0,1
CUST01354,Needs Attention,7,3,1670.79,556.93,5,3,2,10,1.0,0.0,10
CUST01355,Needs Attention,15,4,3034.98,758.745,5,3,3,11,0.0,0.0,2
CUST01356,Needs Attention,103,2,1149.21,574.605,3,2,1,6,1.0,0.0,0
CUST01357,Loyal Customers,187,6,4681.22,780.2033333333334,2,4,4,10,0.0,0.0,2
CUST01358,Needs Attention,12,3,2267.79,755.93,5,3,3,11,0.0,0.0,14
CUST01359,Loyal Customers,167,5,3628.17,725.634,2,4,4,10,3.0,0.0,3
CUST01360,Loyal Customers,221,8,12310.69,1538.83625,1,5,5,11,2.0,0.0,6
CUST01361,New Customers,40,2,1394.67,697.335,4,2,2,8,0.0,0.0,6
CUST01362,Needs Attention,141,4,2803.19,700.7975,2,3,3,8,2.0,0.0,16
CUST01363,Champions,15,5,3348.52,669.704,5,4,4,13,0.0,0.0,7
CUST01364,Needs Attention,209,1,1261.0,1261.0,1,1,2,4,0.0,0.0,3
CUST01365,Needs Attention,308,2,749.98,374.99,1,2,1,4,0.0,0.0,1
CUST01366,Loyal Customers,159,6,3862.08,643.68,2,4,4,10,1.0,0.0,4
CUST01367,Needs Attention,117,1,363.62,363.62,2,1,1,4,1.0,0.0,8
CUST01368,Needs Attention,369,1,498.64,498.64,1,1,1,3,0.0,0.0,8
CUST01369,Discount Sensitive,28,3,1987.3700000000001,662.4566666666667,4,3,2,9,1.0,0.3333333333333333,10
CUST01370,Needs Attention,48,4,4175.42,1043.855,3,3,4,10,0.0,0.0,2
CUST01371,Needs Attention,24,4,5626.71,1406.6775,4,3,5,12,1.0,0.0,6
CUST01372,Discount Sensitive,132,1,366.8,366.8,2,1,1,4,1.0,1.0,5
CUST01373,Needs Attention,106,1,291.54,291.54,3,1,1,5,0.0,0.0,4
CUST01374,Needs Attention,149,1,282.0,282.0,2,1,1,4,0.0,0.0,5
CUST01375,Loyal Customers,9,5,2961.63,592.326,5,4,3,12,0.0,0.0,4
CUST01376,New Customers,5,2,1173.88,586.94,5,2,2,9,0.0,0.0,6
CUST01377,New Customers,13,2,1222.72,611.36,5,2,2,9,1.0,0.0,10
CUST01378,Needs Attention,178,1,348.74,348.74,2,1,1,4,0.0,0.0,14
CUST01379,Needs Attention,247,1,2392.34,2392.34,1,1,3,5,0.0,0.0,6
CUST01380,Champions,28,8,4291.17,536.39625,4,5,4,13,1.0,0.0,1
CUST01381,Loyal Customers,57,9,6070.99,674.5544444444445,3,5,5,13,0.0,0.0,11
CUST01382,Discount Sensitive,65,3,1589.74,529.9133333333333,3,3,2,8,1.0,0.3333333333333333,5
CUST01383,Loyal Customers,4,5,2934.6099999999997,586.9219999999999,5,4,3,12,1.0,0.0,14
CUST01384,Loyal Customers,206,6,7520.42,1253.4033333333334,1,4,5,10,2.0,0.16666666666666666,5
CUST01385,Champions,7,6,3144.83,524.1383333333333,5,4,4,13,1.0,0.16666666666666666,10
CUST01386,Champions,25,7,7871.0,1124.4285714285713,4,5,5,14,4.0,0.14285714285714285,5
CUST01387,Loyal Customers,189,7,6963.04,994.72,2,5,5,12,0.0,0.0,2
CUST01388,At-Risk High Value,131,2,3498.38,1749.19,2,2,4,8,0.0,0.0,1
CUST01389,Loyal Customers,52,5,3418.09,683.618,3,4,4,11,1.0,0.0,5
CUST01390,Champions,4,5,4335.11,867.0219999999999,5,4,4,13,0.0,0.0,11
CUST01391,Needs Attention,27,4,4170.52,1042.63,4,3,4,11,1.0,0.0,11
CUST01392,New Customers,40,2,2074.31,1037.155,4,2,2,8,0.0,0.0,2
CUST01393,Dormant,146,4,2203.42,550.855,2,3,3,8,0.0,0.0,0
CUST01394,Champions,18,6,6809.219999999999,1134.87,5,4,5,14,0.0,0.0,15
CUST01395,Champions,32,7,6725.89,960.8414285714287,4,5,5,14,0.0,0.0,4
CUST01396,Needs Attention,188,1,826.44,826.44,2,1,1,4,1.0,0.0,2
CUST01397,Loyal Customers,48,8,6615.66,826.9575,3,5,5,13,1.0,0.0,12
CUST01398,Discount Sensitive,118,1,1672.19,1672.19,2,1,2,5,1.0,1.0,6
CUST01399,Champions,5,9,4800.65,533.4055555555556,5,5,5,15,2.0,0.1111111111111111,10
CUST01400,Needs Attention,195,2,863.9,431.95,2,2,1,5,0.0,0.0,1
CUST01401,Needs Attention,4,3,3231.27,1077.09,5,3,4,12,0.0,0.0,3
CUST01402,Dormant,315,2,1474.48,737.24,1,2,2,5,1.0,0.0,0
CUST01403,Needs Attention,390,4,2287.41,571.8525,1,3,3,7,0.0,0.0,1
CUST01404,Loyal Customers,263,9,6788.52,754.2800000000001,1,5,5,11,2.0,0.1111111111111111,12
CUST01405,Needs Attention,41,4,2894.68,723.67,4,3,3,10,0.0,0.0,2
CUST01406,Loyal Customers,283,5,5888.31,1177.662,1,4,5,10,1.0,0.0,2
CUST01407,Needs Attention,200,3,1992.79,664.2633333333333,1,3,2,6,2.0,0.0,3
CUST01408,Dormant,368,2,792.08,396.04,1,2,1,4,0.0,0.0,0
CUST01409,Loyal Customers,24,6,3485.92,580.9866666666667,4,4,4,12,2.0,0.16666666666666666,1
CUST01410,Loyal Customers,60,9,6311.650000000001,701.2944444444445,3,5,5,13,1.0,0.0,11
CUST01411,Champions,37,7,4800.9400000000005,685.8485714285715,4,5,5,14,2.0,0.0,0
CUST01412,Needs Attention,152,1,348.68,348.68,2,1,1,4,0.0,0.0,9
CUST01413,Needs Attention,295,1,623.43,623.43,1,1,1,3,0.0,0.0,2
CUST01414,Loyal Customers,52,5,3205.99,641.198,3,4,4,11,2.0,0.0,10
CUST01415,Needs Attention,55,2,1153.7,576.85,3,2,1,6,0.0,0.0,9
CUST01416,Champions,20,7,4723.1900000000005,674.7414285714286,4,5,4,13,5.0,0.42857142857142855,11
CUST01417,Loyal Customers,210,7,3650.18,521.4542857142857,1,5,4,10,2.0,0.0,3
CUST01418,Needs Attention,237,2,1190.06,595.03,1,2,2,5,0.0,0.0,10
CUST01419,Needs Attention,52,4,2614.52,653.63,3,3,3,9,0.0,0.0,1
CUST01420,Champions,7,5,4651.29,930.258,5,4,4,13,1.0,0.0,14
CUST01421,Discount Sensitive,107,1,1155.37,1155.37,3,1,1,5,1.0,1.0,16
CUST01422,Loyal Customers,28,5,2562.66,512.5319999999999,4,4,3,11,1.0,0.2,3
CUST01423,Needs Attention,9,4,2782.71,695.6775,5,3,3,11,0.0,0.0,5
CUST01424,New Customers,21,2,3009.8599999999997,1504.9299999999998,4,2,3,9,0.0,0.0,3
CUST01425,Needs Attention,109,1,1148.76,1148.76,3,1,1,5,0.0,0.0,3
CUST01426,Needs Attention,13,3,2149.37,716.4566666666666,5,3,3,11,0.0,0.0,8
CUST01427,Champions,23,8,5054.69,631.83625,4,5,5,14,4.0,0.125,11
CUST01428,Discount Sensitive,25,3,1588.9099999999999,529.6366666666667,4,3,2,9,1.0,0.3333333333333333,15
CUST01429,Champions,39,8,5236.96,654.62,4,5,5,14,3.0,0.125,4
CUST01430,Needs Attention,45,4,2702.2,675.55,3,3,3,9,3.0,0.25,11
CUST01431,Discount Sensitive,73,2,2482.59,1241.295,3,2,3,8,1.0,0.5,6
CUST01432,Needs Attention,163,3,1075.54,358.5133333333333,2,3,1,6,1.0,0.0,2
CUST01433,Needs Attention,169,4,2386.67,596.6675,2,3,3,8,1.0,0.25,8
CUST01434,Champions,39,7,3210.12,458.5885714285714,4,5,4,13,2.0,0.14285714285714285,6
CUST01435,Dormant,247,1,2210.82,2210.82,1,1,3,5,0.0,0.0,0
CUST01436,Needs Attention,60,3,2890.83,963.61,3,3,3,9,0.0,0.0,18
CUST01437,High-Value but Unhappy,307,5,4720.65,944.1299999999999,1,4,4,9,3.0,0.2,2
CUST01438,Dormant,218,2,2087.95,1043.975,1,2,2,5,0.0,0.0,0
CUST01439,Champions,34,9,9011.16,1001.24,4,5,5,14,2.0,0.0,7
CUST01440,Champions,5,7,8208.3,1172.6142857142856,5,5,5,15,3.0,0.2857142857142857,3
CUST01441,Needs Attention,383,1,472.82,472.82,1,1,1,3,0.0,0.0,1
CUST01442,Loyal Customers,55,5,3845.98,769.196,3,4,4,11,3.0,0.2,9
CUST01443,Champions,28,7,6202.36,886.0514285714286,4,5,5,14,0.0,0.0,1
CUST01444,Needs Attention,93,2,1096.85,548.425,3,2,1,6,0.0,0.0,2
CUST01445,Loyal Customers,176,10,6651.53,665.153,2,5,5,12,1.0,0.1,2
CUST01446,Needs Attention,193,3,2796.4,932.1333333333333,2,3,3,8,0.0,0.0,5
CUST01447,Champions,11,6,3532.04,588.6733333333333,5,4,4,13,0.0,0.16666666666666666,13
CUST01448,Discount Sensitive,294,2,1268.95,634.475,1,2,2,5,1.0,0.5,1
CUST01449,Needs Attention,18,3,1448.54,482.84666666666664,5,3,2,10,1.0,0.0,5
CUST01450,Loyal Customers,187,6,3188.3,531.3833333333333,2,4,4,10,1.0,0.16666666666666666,2
CUST01451,Needs Attention,2,3,2778.46,926.1533333333333,5,3,3,11,1.0,0.0,13
CUST01452,At-Risk High Value,177,4,5779.52,1444.88,2,3,5,10,0.0,0.0,10
CUST01453,At-Risk High Value,143,4,4084.96,1021.24,2,3,4,9,1.0,0.0,7
CUST01454,Loyal Customers,17,5,2872.15,574.4300000000001,5,4,3,12,1.0,0.0,2
CUST01455,Dormant,396,3,1376.1200000000001,458.7066666666667,1,3,2,6,1.0,0.0,0
CUST01456,New Customers,13,2,1988.42,994.21,5,2,2,9,1.0,0.0,7
CUST01457,At-Risk High Value,309,4,4798.75,1199.6875,1,3,5,9,0.0,0.0,0
CUST01458,Needs Attention,113,1,1462.88,1462.88,2,1,2,5,0.0,0.0,1
CUST01459,Loyal Customers,45,7,5578.12,796.8742857142857,3,5,5,13,0.0,0.0,4
CUST01460,Needs Attention,189,4,2187.99,546.9975,2,3,3,8,1.0,0.0,4
CUST01461,Needs Attention,56,4,3000.34,750.085,3,3,3,9,0.0,0.0,3
CUST01462,Needs Attention,31,3,1037.9,345.9666666666667,4,3,1,8,0.0,0.0,3
CUST01463,Discount Sensitive,417,2,987.71,493.855,1,2,1,4,1.0,0.5,1
CUST01464,Needs Attention,35,4,4338.4,1084.6,4,3,4,11,0.0,0.0,13
CUST01465,Needs Attention,45,3,963.97,321.3233333333333,3,3,1,7,0.0,0.0,16
CUST01466,Needs Attention,117,4,2864.6,716.15,2,3,3,8,2.0,0.25,2
CUST01467,Needs Attention,150,2,649.13,324.565,2,2,1,5,0.0,0.0,5
CUST01468,Needs Attention,227,1,1034.31,1034.31,1,1,1,3,0.0,0.0,4
CUST01469,Needs Attention,19,4,2948.27,737.0675,4,3,3,10,0.0,0.0,0
CUST01470,Needs Attention,302,4,2987.34,746.835,1,3,3,7,2.0,0.0,1
CUST01471,Loyal Customers,138,6,3471.86,578.6433333333333,2,4,4,10,3.0,0.0,8
CUST01472,Champions,23,9,5477.46,608.6066666666667,4,5,5,14,2.0,0.0,3
CUST01473,Champions,23,7,4402.66,628.9514285714286,4,5,4,13,0.0,0.0,5
CUST01474,Discount Sensitive,122,2,959.29,479.645,2,2,1,5,2.0,0.5,8
CUST01475,Dormant,175,1,650.36,650.36,2,1,1,4,1.0,0.0,0
CUST01476,Dormant,188,3,1923.93,641.3100000000001,2,3,2,7,2.0,0.0,0
CUST01477,Champions,26,7,4199.58,599.9399999999999,4,5,4,13,2.0,0.0,3
CUST01478,Loyal Customers,101,5,5291.51,1058.3020000000001,3,4,5,12,1.0,0.0,10
CUST01479,Loyal Customers,29,6,4142.6,690.4333333333334,4,4,4,12,0.0,0.0,0
CUST01480,Needs Attention,408,1,682.11,682.11,1,1,1,3,0.0,0.0,3
CUST01481,Needs Attention,183,4,3016.96,754.24,2,3,3,8,1.0,0.0,4
CUST01482,Loyal Customers,219,5,5965.95,1193.19,1,4,5,10,1.0,0.0,1
CUST01483,Loyal Customers,47,9,4372.67,485.8522222222222,3,5,4,12,2.0,0.2222222222222222,5
CUST01484,Needs Attention,172,3,1606.77,535.59,2,3,2,7,0.0,0.0,1
CUST01485,Discount Sensitive,130,3,2973.96,991.32,2,3,3,8,1.0,0.3333333333333333,6
CUST01486,Needs Attention,109,1,770.52,770.52,3,1,1,5,0.0,0.0,5
CUST01487,Needs Attention,293,5,2548.9700000000003,509.79400000000004,1,4,3,8,2.0,0.2,1
CUST01488,Loyal Customers,94,6,2851.24,475.20666666666665,3,4,3,10,2.0,0.16666666666666666,14
CUST01489,Champions,25,6,6069.19,1011.5316666666666,4,4,5,13,1.0,0.0,9
CUST01490,Loyal Customers,183,7,5285.2,755.0285714285714,2,5,5,12,2.0,0.14285714285714285,3
CUST01491,Loyal Customers,53,5,5704.9,1140.98,3,4,5,12,2.0,0.0,6
CUST01492,Champions,9,5,5850.42,1170.084,5,4,5,14,3.0,0.6,10
CUST01493,Needs Attention,43,3,2016.38,672.1266666666667,3,3,2,8,0.0,0.0,0
CUST01494,Needs Attention,326,4,1888.54,472.135,1,3,2,6,1.0,0.0,1
CUST01495,Champions,38,7,4320.469999999999,617.2099999999999,4,5,4,13,1.0,0.0,0
CUST01496,New Customers,16,2,1574.18,787.09,5,2,2,9,0.0,0.0,9
CUST01497,Loyal Customers,20,6,3879.41,646.5683333333333,4,4,4,12,1.0,0.3333333333333333,9
CUST01498,Champions,31,8,5154.349999999999,644.2937499999999,4,5,5,14,1.0,0.125,14
CUST01499,Loyal Customers,194,5,4317.6,863.5200000000001,2,4,4,10,0.0,0.0,3
CUST01500,Loyal Customers,23,6,4081.71,680.285,4,4,4,12,0.0,0.0,8
CUST01501,Needs Attention,127,2,646.4300000000001,323.21500000000003,2,2,1,5,2.0,0.0,6
